date,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20201124065302,54103,West Virginia,Wetzel County,10.33,6.0,8.75,2020
20210227155818,54103,West Virginia,Wetzel County,12.89,6.13,8.75,2021
20210512172537,54103,West Virginia,Wetzel County,12.89,6.13,8.75,2021
20210729150843,54103,West Virginia,Wetzel County,12.89,6.13,8.75,2021
20211015232326,54103,West Virginia,Wetzel County,12.89,6.13,8.75,2021
20220127052911,54103,West Virginia,Wetzel County,12.89,6.13,8.75,2022
20130602042346,54105,West Virginia,Wirt County,7.93,5.21,7.25,2013
20150910150029,54105,West Virginia,Wirt County,9.59,5.0,7.25,2015
20160314011705,54105,West Virginia,Wirt County,9.59,5.0,7.25,2016
20160831202427,54105,West Virginia,Wirt County,9.59,5.0,8.0,2016
20161203173203,54105,West Virginia,Wirt County,9.59,5.0,8.0,2016
20170311010407,54105,West Virginia,Wirt County,9.59,5.0,8.0,2017
20180227153301,54105,West Virginia,Wirt County,10.72,5.0,8.75,2018
20200921194515,54105,West Virginia,Wirt County,10.77,6.0,8.75,2020
20201124070242,54105,West Virginia,Wirt County,10.77,6.0,8.75,2020
20210227160432,54105,West Virginia,Wirt County,13.41,6.13,8.75,2021
20210512173941,54105,West Virginia,Wirt County,13.41,6.13,8.75,2021
20210729152723,54105,West Virginia,Wirt County,13.41,6.13,8.75,2021
20211015233648,54105,West Virginia,Wirt County,13.41,6.13,8.75,2021
20220127054404,54105,West Virginia,Wirt County,13.41,6.13,8.75,2022
20130602072253,54107,West Virginia,Wood County,7.93,5.21,7.25,2013
20150910152921,54107,West Virginia,Wood County,9.59,5.0,7.25,2015
20160314005616,54107,West Virginia,Wood County,9.59,5.0,7.25,2016
20160516190918,54107,West Virginia,Wood County,9.59,5.0,7.25,2016
20160617051938,54107,West Virginia,Wood County,9.59,5.0,7.25,2016
20160718143229,54107,West Virginia,Wood County,9.59,5.0,8.0,2016
20160831185910,54107,West Virginia,Wood County,9.59,5.0,8.0,2016
20161203181727,54107,West Virginia,Wood County,9.59,5.0,8.0,2016
20170311010412,54107,West Virginia,Wood County,9.59,5.0,8.0,2017
20180227153306,54107,West Virginia,Wood County,10.72,5.0,8.75,2018
20200921200059,54107,West Virginia,Wood County,10.77,6.0,8.75,2020
20201126185821,54107,West Virginia,Wood County,10.77,6.0,8.75,2020
20210227070904,54107,West Virginia,Wood County,13.41,6.13,8.75,2021
20210512175106,54107,West Virginia,Wood County,13.41,6.13,8.75,2021
20210729153927,54107,West Virginia,Wood County,13.41,6.13,8.75,2021
20211015234550,54107,West Virginia,Wood County,13.41,6.13,8.75,2021
20220127055509,54107,West Virginia,Wood County,13.41,6.13,8.75,2022
20130530035240,54109,West Virginia,Wyoming County,8.11,5.21,7.25,2013
20150910092223,54109,West Virginia,Wyoming County,9.67,5.0,7.25,2015
20160315082344,54109,West Virginia,Wyoming County,9.67,5.0,7.25,2016
20160831144951,54109,West Virginia,Wyoming County,9.82,5.0,8.0,2016
20161203142442,54109,West Virginia,Wyoming County,9.82,5.0,8.0,2016
20170311010417,54109,West Virginia,Wyoming County,9.82,5.0,8.0,2017
20180227153311,54109,West Virginia,Wyoming County,10.64,5.0,8.75,2018
20200926225924,54109,West Virginia,Wyoming County,10.55,6.0,8.75,2020
20210119002426,54109,West Virginia,Wyoming County,10.55,6.0,8.75,2021
20210420165134,54109,West Virginia,Wyoming County,13.15,6.13,8.75,2021
20210727220434,54109,West Virginia,Wyoming County,13.15,6.13,8.75,2021
20211020103127,54109,West Virginia,Wyoming County,13.15,6.13,8.75,2021
20130602044225,55001,Wisconsin,Adams County,8.26,5.21,7.25,2013
20150310093956,55001,Wisconsin,Adams County,8.26,5.21,7.25,2015
20150910153143,55001,Wisconsin,Adams County,9.51,5.0,7.25,2015
20160831191729,55001,Wisconsin,Adams County,9.46,5.0,7.25,2016
20161203182744,55001,Wisconsin,Adams County,9.46,5.0,7.25,2016
20171107193644,55001,Wisconsin,Adams County,9.97,5.0,7.25,2017
20180306015349,55001,Wisconsin,Adams County,10.38,5.0,7.25,2018
20180723133653,55001,Wisconsin,Adams County,10.38,5.0,7.25,2018
20180724140624,55001,Wisconsin,Adams County,10.38,5.0,7.25,2018
20180924115541,55001,Wisconsin,Adams County,10.38,5.0,7.25,2018
20181129200610,55001,Wisconsin,Adams County,10.38,5.8,7.25,2018
20200921044047,55001,Wisconsin,Adams County,10.7,6.0,7.25,2020
20201124072529,55001,Wisconsin,Adams County,10.7,6.0,7.25,2020
20210227163622,55001,Wisconsin,Adams County,13.51,6.13,7.25,2021
20210516065823,55001,Wisconsin,Adams County,13.51,6.13,7.25,2021
20210725164625,55001,Wisconsin,Adams County,13.51,6.13,7.25,2021
20210730045329,55001,Wisconsin,Adams County,13.51,6.13,7.25,2021
20211019001120,55001,Wisconsin,Adams County,13.51,6.13,7.25,2021
20150310070259,55003,Wisconsin,Ashland County,8.35,5.21,7.25,2015
20150910150115,55003,Wisconsin,Ashland County,9.51,5.0,7.25,2015
20160831202618,55003,Wisconsin,Ashland County,9.46,5.0,7.25,2016
20161203173310,55003,Wisconsin,Ashland County,9.46,5.0,7.25,2016
20171107193649,55003,Wisconsin,Ashland County,9.97,5.0,7.25,2017
20180305114935,55003,Wisconsin,Ashland County,10.64,5.0,7.25,2018
20180723151916,55003,Wisconsin,Ashland County,10.64,5.0,7.25,2018
20180923070150,55003,Wisconsin,Ashland County,10.64,5.0,7.25,2018
20181202193316,55003,Wisconsin,Ashland County,10.64,5.8,7.25,2018
20201027044207,55003,Wisconsin,Ashland County,10.99,6.0,7.25,2020
20210122011429,55003,Wisconsin,Ashland County,10.99,6.0,7.25,2021
20210413083017,55003,Wisconsin,Ashland County,13.72,6.13,7.25,2021
20210726174803,55003,Wisconsin,Ashland County,13.72,6.13,7.25,2021
20211028152509,55003,Wisconsin,Ashland County,13.72,6.13,7.25,2021
20130602090826,55005,Wisconsin,Barron County,7.88,5.21,7.25,2013
20150310070304,55005,Wisconsin,Barron County,7.88,5.21,7.25,2015
20150910145042,55005,Wisconsin,Barron County,9.48,5.0,7.25,2015
20160831145204,55005,Wisconsin,Barron County,9.46,5.0,7.25,2016
20161203142659,55005,Wisconsin,Barron County,9.46,5.0,7.25,2016
20180305120643,55005,Wisconsin,Barron County,10.66,5.0,7.25,2018
20180723144421,55005,Wisconsin,Barron County,10.66,5.0,7.25,2018
20180923101715,55005,Wisconsin,Barron County,10.66,5.0,7.25,2018
20180924144815,55005,Wisconsin,Barron County,10.66,5.0,7.25,2018
20181214034051,55005,Wisconsin,Barron County,10.66,5.8,7.25,2018
20201022170817,55005,Wisconsin,Barron County,11.03,6.0,7.25,2020
20210124044836,55005,Wisconsin,Barron County,11.03,6.0,7.25,2021
20210414190006,55005,Wisconsin,Barron County,13.79,6.13,7.25,2021
20210729012334,55005,Wisconsin,Barron County,13.79,6.13,7.25,2021
20211016044240,55005,Wisconsin,Barron County,13.79,6.13,7.25,2021
20220127043152,55005,Wisconsin,Barron County,13.79,6.13,7.25,2022
20130529101143,55007,Wisconsin,Bayfield County,7.96,5.21,7.25,2013
20150310094001,55007,Wisconsin,Bayfield County,7.96,5.21,7.25,2015
20150910092405,55007,Wisconsin,Bayfield County,9.39,5.0,7.25,2015
20160831150344,55007,Wisconsin,Bayfield County,9.3,5.0,7.25,2016
20161203144732,55007,Wisconsin,Bayfield County,9.3,5.0,7.25,2016
20170310085154,55007,Wisconsin,Bayfield County,9.3,5.0,7.25,2017
20171107193654,55007,Wisconsin,Bayfield County,9.97,5.0,7.25,2017
20180305125246,55007,Wisconsin,Bayfield County,10.47,5.0,7.25,2018
20180723130651,55007,Wisconsin,Bayfield County,10.47,5.0,7.25,2018
20200921091702,55007,Wisconsin,Bayfield County,10.87,6.0,7.25,2020
20201204045205,55007,Wisconsin,Bayfield County,10.87,6.0,7.25,2020
20210225190035,55007,Wisconsin,Bayfield County,13.83,6.13,7.25,2021
20210511033022,55007,Wisconsin,Bayfield County,13.62,6.13,7.25,2021
20210729204921,55007,Wisconsin,Bayfield County,13.62,6.13,7.25,2021
20211021140043,55007,Wisconsin,Bayfield County,13.62,6.13,7.25,2021
20130602060213,55009,Wisconsin,Brown County,9.03,5.21,7.25,2013
20140210162348,55009,Wisconsin,Brown County,9.03,5.21,7.25,2014
20150310070310,55009,Wisconsin,Brown County,9.03,5.21,7.25,2015
20150819081611,55009,Wisconsin,Brown County,9.64,5.0,7.25,2015
20150910145559,55009,Wisconsin,Brown County,9.64,5.0,7.25,2015
20160831202246,55009,Wisconsin,Brown County,9.85,5.0,7.25,2016
20161203172656,55009,Wisconsin,Brown County,9.85,5.0,7.25,2016
20161231070113,55009,Wisconsin,Brown County,9.85,5.0,7.25,2016
20170310083757,55009,Wisconsin,Brown County,9.85,5.0,7.25,2017
20180316120030,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20180615172528,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20180719031349,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20180822000014,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20180922183233,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20181030012103,55009,Wisconsin,Brown County,10.41,5.0,7.25,2018
20181207040709,55009,Wisconsin,Brown County,10.41,5.8,7.25,2018
20190112113158,55009,Wisconsin,Brown County,10.41,5.8,7.25,2019
20190226235602,55009,Wisconsin,Brown County,11.13,5.84,7.25,2019
20190418033548,55009,Wisconsin,Brown County,11.13,5.84,7.25,2019
20190601100358,55009,Wisconsin,Brown County,11.13,5.84,7.25,2019
20190709172029,55009,Wisconsin,Brown County,11.13,5.84,7.25,2019
20190816141948,55009,Wisconsin,Brown County,11.13,5.84,7.25,2019
20200810024843,55009,Wisconsin,Brown County,11.41,6.0,7.25,2020
20201026210936,55009,Wisconsin,Brown County,11.41,6.0,7.25,2020
20210121050604,55009,Wisconsin,Brown County,11.41,6.0,7.25,2021
20210414223409,55009,Wisconsin,Brown County,13.92,6.13,7.25,2021
20210729020926,55009,Wisconsin,Brown County,13.92,6.13,7.25,2021
20211016051759,55009,Wisconsin,Brown County,13.92,6.13,7.25,2021
20220127051424,55009,Wisconsin,Brown County,13.92,6.13,7.25,2022
20130530040825,55011,Wisconsin,Buffalo County,8.01,5.21,7.25,2013
20150310094006,55011,Wisconsin,Buffalo County,8.01,5.21,7.25,2015
20150910145127,55011,Wisconsin,Buffalo County,10.33,5.0,7.25,2015
20160831165250,55011,Wisconsin,Buffalo County,10.03,5.0,7.25,2016
20161203164634,55011,Wisconsin,Buffalo County,10.03,5.0,7.25,2016
20171107193659,55011,Wisconsin,Buffalo County,10.13,5.0,7.25,2017
20180305112842,55011,Wisconsin,Buffalo County,10.46,5.0,7.25,2018
20180723151921,55011,Wisconsin,Buffalo County,10.46,5.0,7.25,2018
20180923074637,55011,Wisconsin,Buffalo County,10.46,5.0,7.25,2018
20200918231044,55011,Wisconsin,Buffalo County,10.63,6.0,7.25,2020
20201124121356,55011,Wisconsin,Buffalo County,10.63,6.0,7.25,2020
20210227153458,55011,Wisconsin,Buffalo County,13.41,6.13,7.25,2021
20210506061106,55011,Wisconsin,Buffalo County,13.41,6.13,7.25,2021
20210729082020,55011,Wisconsin,Buffalo County,13.41,6.13,7.25,2021
20211016050621,55011,Wisconsin,Buffalo County,13.41,6.13,7.25,2021
20220127050628,55011,Wisconsin,Buffalo County,13.41,6.13,7.25,2022
20130602083246,55013,Wisconsin,Burnett County,7.96,5.21,7.25,2013
20150310070314,55013,Wisconsin,Burnett County,7.96,5.21,7.25,2015
20150910152332,55013,Wisconsin,Burnett County,9.51,5.0,7.25,2015
20160831213453,55013,Wisconsin,Burnett County,9.46,5.0,7.25,2016
20161203190724,55013,Wisconsin,Burnett County,9.46,5.0,7.25,2016
20171107201621,55013,Wisconsin,Burnett County,9.97,5.0,7.25,2017
20180305112847,55013,Wisconsin,Burnett County,10.38,5.0,7.25,2018
20180723144426,55013,Wisconsin,Burnett County,10.38,5.0,7.25,2018
20180924224835,55013,Wisconsin,Burnett County,10.38,5.0,7.25,2018
20200803235545,55013,Wisconsin,Burnett County,10.52,6.0,7.25,2020
20201027035745,55013,Wisconsin,Burnett County,10.52,6.0,7.25,2020
20210121234937,55013,Wisconsin,Burnett County,10.52,6.0,7.25,2021
20210413003802,55013,Wisconsin,Burnett County,13.33,6.13,7.25,2021
20210801163122,55013,Wisconsin,Burnett County,13.33,6.13,7.25,2021
20211017213229,55013,Wisconsin,Burnett County,13.33,6.13,7.25,2021
20220122202554,55013,Wisconsin,Burnett County,13.33,6.13,7.25,2022
20220305153929,55013,Wisconsin,Burnett County,13.33,6.13,7.25,2022
20130530035805,55015,Wisconsin,Calumet County,8.91,5.21,7.25,2013
20150310070319,55015,Wisconsin,Calumet County,8.91,5.21,7.25,2015
20150910151232,55015,Wisconsin,Calumet County,9.48,5.0,7.25,2015
20150926062027,55015,Wisconsin,Calumet County,9.48,5.0,7.25,2015
20151027022817,55015,Wisconsin,Calumet County,9.48,5.0,7.25,2015
20160831161101,55015,Wisconsin,Calumet County,9.48,5.0,7.25,2016
20161203160212,55015,Wisconsin,Calumet County,9.48,5.0,7.25,2016
20171107193704,55015,Wisconsin,Calumet County,9.93,5.0,7.25,2017
20180305123748,55015,Wisconsin,Calumet County,10.34,5.0,7.25,2018
20180723144431,55015,Wisconsin,Calumet County,10.34,5.0,7.25,2018
20180924115545,55015,Wisconsin,Calumet County,10.34,5.0,7.25,2018
20181202211253,55015,Wisconsin,Calumet County,10.34,5.8,7.25,2018
20200925040851,55015,Wisconsin,Calumet County,11.25,6.0,7.25,2020
20201130115637,55015,Wisconsin,Calumet County,11.25,6.0,7.25,2020
20210307122647,55015,Wisconsin,Calumet County,14.11,6.13,7.25,2021
20210620190329,55015,Wisconsin,Calumet County,14.11,6.13,7.25,2021
20210919075753,55015,Wisconsin,Calumet County,14.11,6.13,7.25,2021
20220119194939,55015,Wisconsin,Calumet County,14.11,6.13,7.25,2022
20130602044221,55017,Wisconsin,Chippewa County,8.07,5.21,7.25,2013
20150310070324,55017,Wisconsin,Chippewa County,8.07,5.21,7.25,2015
20150910140357,55017,Wisconsin,Chippewa County,10.14,5.0,7.25,2015
20160831142748,55017,Wisconsin,Chippewa County,10.07,5.0,7.25,2016
20161203134503,55017,Wisconsin,Chippewa County,10.07,5.0,7.25,2016
20171107193709,55017,Wisconsin,Chippewa County,10.08,5.0,7.25,2017
20180305120648,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20180625121136,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20180727130431,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20180728143819,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20180830124509,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20181012082617,55017,Wisconsin,Chippewa County,10.53,5.0,7.25,2018
20181128203113,55017,Wisconsin,Chippewa County,10.53,5.8,7.25,2018
20181230234608,55017,Wisconsin,Chippewa County,10.53,5.8,7.25,2018
20190220012640,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190327123026,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190427171420,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190603032425,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190705060510,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190807170607,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20190907223433,55017,Wisconsin,Chippewa County,10.88,5.84,7.25,2019
20201022185056,55017,Wisconsin,Chippewa County,10.95,6.0,7.25,2020
20210124064249,55017,Wisconsin,Chippewa County,10.95,6.0,7.25,2021
20210414201724,55017,Wisconsin,Chippewa County,13.5,6.13,7.25,2021
20210804190715,55017,Wisconsin,Chippewa County,13.5,6.13,7.25,2021
20211203162123,55017,Wisconsin,Chippewa County,13.5,6.13,7.25,2021
20130602041047,55019,Wisconsin,Clark County,7.79,5.21,7.25,2013
20150910152632,55019,Wisconsin,Clark County,9.38,5.0,7.25,2015
20160831214108,55019,Wisconsin,Clark County,9.33,5.0,7.25,2016
20161030043402,55019,Wisconsin,Clark County,9.33,5.0,7.25,2016
20161031202111,55019,Wisconsin,Clark County,9.33,5.0,7.25,2016
20161203193217,55019,Wisconsin,Clark County,9.33,5.0,7.25,2016
20171107193714,55019,Wisconsin,Clark County,9.96,5.0,7.25,2017
20180305104501,55019,Wisconsin,Clark County,10.24,5.0,7.25,2018
20180723151926,55019,Wisconsin,Clark County,10.24,5.0,7.25,2018
20180924124644,55019,Wisconsin,Clark County,10.24,5.0,7.25,2018
20200804004001,55019,Wisconsin,Clark County,10.51,6.0,7.25,2020
20201027042453,55019,Wisconsin,Clark County,10.51,6.0,7.25,2020
20210122003231,55019,Wisconsin,Clark County,10.51,6.0,7.25,2021
20210413012430,55019,Wisconsin,Clark County,13.35,6.13,7.25,2021
20210801173325,55019,Wisconsin,Clark County,13.35,6.13,7.25,2021
20211017221405,55019,Wisconsin,Clark County,13.35,6.13,7.25,2021
20220122210754,55019,Wisconsin,Clark County,13.35,6.13,7.25,2022
20130530005433,55021,Wisconsin,Columbia County,8.7,5.21,7.25,2013
20150910140807,55021,Wisconsin,Columbia County,10.08,5.0,7.25,2015
20160831160950,55021,Wisconsin,Columbia County,10.05,5.0,7.25,2016
20161030043533,55021,Wisconsin,Columbia County,10.05,5.0,7.25,2016
20161031192028,55021,Wisconsin,Columbia County,10.05,5.0,7.25,2016
20161203160100,55021,Wisconsin,Columbia County,10.05,5.0,7.25,2016
20171107201627,55021,Wisconsin,Columbia County,10.14,5.0,7.25,2017
20180306015132,55021,Wisconsin,Columbia County,10.59,5.0,7.25,2018
20180723151931,55021,Wisconsin,Columbia County,10.59,5.0,7.25,2018
20180924124649,55021,Wisconsin,Columbia County,10.59,5.0,7.25,2018
20201022185355,55021,Wisconsin,Columbia County,11.2,6.0,7.25,2020
20210124064935,55021,Wisconsin,Columbia County,11.2,6.0,7.25,2021
20210414202629,55021,Wisconsin,Columbia County,14.09,6.13,7.25,2021
20210804191436,55021,Wisconsin,Columbia County,14.09,6.13,7.25,2021
20211201220415,55021,Wisconsin,Columbia County,14.09,6.13,7.25,2021
20220805005406,55021,Wisconsin,Columbia County,16.19,6.19,7.25,2022
20130602041504,55023,Wisconsin,Crawford County,8.62,5.21,7.25,2013
20150910141056,55023,Wisconsin,Crawford County,9.95,5.0,7.25,2015
20160505155028,55023,Wisconsin,Crawford County,9.95,5.0,7.25,2016
20160606064011,55023,Wisconsin,Crawford County,9.95,5.0,7.25,2016
20160707104042,55023,Wisconsin,Crawford County,9.88,5.0,7.25,2016
20160831141854,55023,Wisconsin,Crawford County,9.88,5.0,7.25,2016
20161203133322,55023,Wisconsin,Crawford County,9.88,5.0,7.25,2016
20171107201631,55023,Wisconsin,Crawford County,10.23,5.0,7.25,2017
20180305120653,55023,Wisconsin,Crawford County,10.66,5.0,7.25,2018
20180723144436,55023,Wisconsin,Crawford County,10.66,5.0,7.25,2018
20180924144820,55023,Wisconsin,Crawford County,10.66,5.0,7.25,2018
20200804004742,55023,Wisconsin,Crawford County,10.54,6.0,7.25,2020
20201027042709,55023,Wisconsin,Crawford County,10.54,6.0,7.25,2020
20210122003903,55023,Wisconsin,Crawford County,10.54,6.0,7.25,2021
20210413013011,55023,Wisconsin,Crawford County,13.15,6.13,7.25,2021
20210802030754,55023,Wisconsin,Crawford County,13.15,6.13,7.25,2021
20211017222021,55023,Wisconsin,Crawford County,13.15,6.13,7.25,2021
20220122211313,55023,Wisconsin,Crawford County,13.15,6.13,7.25,2022
20130529090358,55025,Wisconsin,Dane County,9.54,5.21,7.25,2013
20141025100008,55025,Wisconsin,Dane County,9.54,5.21,7.25,2014
20150223091855,55025,Wisconsin,Dane County,9.54,5.21,7.25,2015
20150810234634,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20150817103524,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20150910145321,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20150926065056,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20151027024959,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20151127152605,55025,Wisconsin,Dane County,10.98,5.0,7.25,2015
20160102204324,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160206121321,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160308130757,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160408174205,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160515024315,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160516105041,55025,Wisconsin,Dane County,10.98,5.0,7.25,2016
20160831200518,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20160917130551,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20161019105054,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20161027211235,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20161203170312,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20161230013218,55025,Wisconsin,Dane County,10.97,5.0,7.25,2016
20170505140654,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20170505171958,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20170606041251,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20170827210518,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20170901234710,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20170927204535,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20171029000909,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20171111224729,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20171130005258,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20171201072458,55025,Wisconsin,Dane County,11.32,5.0,7.25,2017
20180104095713,55025,Wisconsin,Dane County,11.32,5.0,7.25,2018
20180206130158,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180310015721,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180411153151,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180501102717,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180515124722,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180516143700,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180618045630,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180724220241,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20180904135429,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20181013022632,55025,Wisconsin,Dane County,11.72,5.0,7.25,2018
20181207060619,55025,Wisconsin,Dane County,11.72,5.8,7.25,2018
20190108021134,55025,Wisconsin,Dane County,11.72,5.8,7.25,2019
20190209210435,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190317082526,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190420050620,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190529012150,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190613214836,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190629033953,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20190811163854,55025,Wisconsin,Dane County,12.69,5.84,7.25,2019
20200804005627,55025,Wisconsin,Dane County,12.64,6.0,7.25,2020
20201027035227,55025,Wisconsin,Dane County,12.64,6.0,7.25,2020
20201112040513,55025,Wisconsin,Dane County,12.64,6.0,7.25,2020
20210122004716,55025,Wisconsin,Dane County,12.64,6.0,7.25,2021
20210314164043,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210413013920,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210715061953,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210715062143,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210715082256,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210715110708,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210718201925,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210801175637,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20210928113356,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20211017223341,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20211028174747,55025,Wisconsin,Dane County,16.01,6.13,7.25,2021
20150910152532,55027,Wisconsin,Dodge County,9.75,5.0,7.25,2015
20160831213818,55027,Wisconsin,Dodge County,9.69,5.0,7.25,2016
20161030043407,55027,Wisconsin,Dodge County,9.69,5.0,7.25,2016
20161031192033,55027,Wisconsin,Dodge County,9.69,5.0,7.25,2016
20161203192611,55027,Wisconsin,Dodge County,9.69,5.0,7.25,2016
20171107193719,55027,Wisconsin,Dodge County,10.69,5.0,7.25,2017
20180305112852,55027,Wisconsin,Dodge County,11.01,5.0,7.25,2018
20180723133659,55027,Wisconsin,Dodge County,11.01,5.0,7.25,2018
20180724134746,55027,Wisconsin,Dodge County,11.01,5.0,7.25,2018
20180924124654,55027,Wisconsin,Dodge County,11.01,5.0,7.25,2018
20200921043632,55027,Wisconsin,Dodge County,11.45,6.0,7.25,2020
20201124072459,55027,Wisconsin,Dodge County,11.45,6.0,7.25,2020
20210227163557,55027,Wisconsin,Dodge County,13.67,6.13,7.25,2021
20210516065356,55027,Wisconsin,Dodge County,13.67,6.13,7.25,2021
20210725164006,55027,Wisconsin,Dodge County,13.67,6.13,7.25,2021
20211019001002,55027,Wisconsin,Dodge County,13.67,6.13,7.25,2021
20150102034527,55029,Wisconsin,Door County,8.19,5.21,7.25,2015
20150910141434,55029,Wisconsin,Door County,9.55,5.0,7.25,2015
20160831142659,55029,Wisconsin,Door County,9.43,5.0,7.25,2016
20161203134259,55029,Wisconsin,Door County,9.43,5.0,7.25,2016
20171107193724,55029,Wisconsin,Door County,10.31,5.0,7.25,2017
20171211203453,55029,Wisconsin,Door County,10.31,5.0,7.25,2017
20180114090319,55029,Wisconsin,Door County,10.31,5.0,7.25,2018
20180214013332,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180317004157,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180423100548,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180526013838,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180703013801,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180803075551,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20180907210350,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20181011190741,55029,Wisconsin,Door County,10.52,5.0,7.25,2018
20181116025154,55029,Wisconsin,Door County,10.52,5.8,7.25,2018
20181231012809,55029,Wisconsin,Door County,10.52,5.8,7.25,2018
20190302100033,55029,Wisconsin,Door County,10.88,5.84,7.25,2019
20190404164220,55029,Wisconsin,Door County,10.88,5.84,7.25,2019
20190509022217,55029,Wisconsin,Door County,10.88,5.84,7.25,2019
20190615001338,55029,Wisconsin,Door County,10.88,5.84,7.25,2019
20201027044033,55029,Wisconsin,Door County,11.0,6.0,7.25,2020
20210122011318,55029,Wisconsin,Door County,11.0,6.0,7.25,2021
20210413082625,55029,Wisconsin,Door County,13.77,6.13,7.25,2021
20210430164634,55029,Wisconsin,Door County,13.77,6.13,7.25,2021
20210726174502,55029,Wisconsin,Door County,13.77,6.13,7.25,2021
20211028152029,55029,Wisconsin,Door County,13.77,6.13,7.25,2021
20130602074025,55031,Wisconsin,Douglas County,8.01,5.21,7.25,2013
20150310083836,55031,Wisconsin,Douglas County,8.01,5.21,7.25,2015
20150910145214,55031,Wisconsin,Douglas County,9.74,5.0,7.25,2015
20160831145715,55031,Wisconsin,Douglas County,9.91,5.0,7.25,2016
