datetime,fips_code,state,county,living_wage,poverty_wage,minimum_wage,year
20200923034345,51660,Virginia,Harrisonburg city,11.97,6.0,7.25,2020
20210226132508,51660,Virginia,Harrisonburg city,14.81,6.13,7.25,2021
20130602092714,51670,Virginia,Hopewell city,10.39,5.21,7.25,2013
20140217043941,51670,Virginia,Hopewell city,10.39,5.21,7.25,2014
20150906200258,51670,Virginia,Hopewell city,11.95,5.0,7.25,2015
20160825200542,51670,Virginia,Hopewell city,11.93,5.0,7.25,2016
20170803151328,51670,Virginia,Hopewell city,12.34,5.0,7.25,2017
20180412045610,51670,Virginia,Hopewell city,12.79,5.0,7.25,2018
20200919002355,51670,Virginia,Hopewell city,13.39,6.0,7.25,2020
20210225200320,51670,Virginia,Hopewell city,16.25,6.13,7.25,2021
20130602081408,51678,Virginia,Lexington city,8.11,5.21,7.25,2013
20140214204048,51678,Virginia,Lexington city,8.11,5.21,7.25,2014
20150906200302,51678,Virginia,Lexington city,9.83,5.0,7.25,2015
20160827110902,51678,Virginia,Lexington city,9.99,5.0,7.25,2016
20170803023205,51678,Virginia,Lexington city,10.58,5.0,7.25,2017
20180412045615,51678,Virginia,Lexington city,10.55,5.0,7.25,2018
20190118202802,51678,Virginia,Lexington city,10.55,5.8,7.25,2019
20200805075921,51678,Virginia,Lexington city,10.92,6.0,7.25,2020
20210124021822,51678,Virginia,Lexington city,10.92,6.0,7.25,2021
20220121195352,51678,Virginia,Lexington city,13.24,6.13,7.25,2022
20121128083752,51680,Virginia,Lynchburg city,8.52,5.21,7.25,2012
20130602093603,51680,Virginia,Lynchburg city,8.52,5.21,7.25,2013
20140227102357,51680,Virginia,Lynchburg city,8.52,5.21,7.25,2014
20150228040325,51680,Virginia,Lynchburg city,8.52,5.21,7.25,2015
20160220231155,51680,Virginia,Lynchburg city,9.98,5.0,7.25,2016
20170310081300,51680,Virginia,Lynchburg city,10.38,5.0,7.25,2017
20180327123539,51680,Virginia,Lynchburg city,11.11,5.0,7.25,2018
20190103234626,51680,Virginia,Lynchburg city,11.11,5.8,7.25,2019
20200805075245,51680,Virginia,Lynchburg city,11.35,6.0,7.25,2020
20210124020350,51680,Virginia,Lynchburg city,11.35,6.0,7.25,2021
20130602094637,51683,Virginia,Manassas city,13.22,5.21,7.25,2013
20140218163529,51683,Virginia,Manassas city,13.22,5.21,7.25,2014
20150907033854,51683,Virginia,Manassas city,14.5,5.0,7.25,2015
20160831144020,51683,Virginia,Manassas city,14.35,5.0,7.25,2016
20170803023210,51683,Virginia,Manassas city,15.7,5.0,7.25,2017
20180412044217,51683,Virginia,Manassas city,16.8,5.0,7.25,2018
20200923042802,51683,Virginia,Manassas city,16.84,6.0,7.25,2020
20210226135305,51683,Virginia,Manassas city,19.92,6.13,7.25,2021
20130602085936,51685,Virginia,Manassas Park city,13.22,5.21,7.25,2013
20140214154921,51685,Virginia,Manassas Park city,13.22,5.21,7.25,2014
20150907033859,51685,Virginia,Manassas Park city,14.5,5.0,7.25,2015
20160825185251,51685,Virginia,Manassas Park city,14.35,5.0,7.25,2016
20170803142546,51685,Virginia,Manassas Park city,15.7,5.0,7.25,2017
20180412044222,51685,Virginia,Manassas Park city,16.8,5.0,7.25,2018
20200923043021,51685,Virginia,Manassas Park city,16.84,6.0,7.25,2020
20210125232450,51685,Virginia,Manassas Park city,16.84,6.0,7.25,2021
20130602092706,51690,Virginia,Martinsville city,7.99,5.21,7.25,2013
20140215164430,51690,Virginia,Martinsville city,7.99,5.21,7.25,2014
20150906200308,51690,Virginia,Martinsville city,9.58,5.0,7.25,2015
20160825165932,51690,Virginia,Martinsville city,9.67,5.0,7.25,2016
20170802003554,51690,Virginia,Martinsville city,10.68,5.0,7.25,2017
20180412044227,51690,Virginia,Martinsville city,10.52,5.0,7.25,2018
20190215154828,51690,Virginia,Martinsville city,11.13,5.84,7.25,2019
20200805082600,51690,Virginia,Martinsville city,11.06,6.0,7.25,2020
20210124030033,51690,Virginia,Martinsville city,11.06,6.0,7.25,2021
20130602085842,51700,Virginia,Newport News city,10.43,5.21,7.25,2013
20140214204053,51700,Virginia,Newport News city,10.43,5.21,7.25,2014
20150315060406,51700,Virginia,Newport News city,10.43,5.21,7.25,2015
20160831161204,51700,Virginia,Newport News city,12.57,5.0,7.25,2016
20170118150955,51700,Virginia,Newport News city,12.57,5.0,7.25,2017
20180726035816,51700,Virginia,Newport News city,13.47,5.0,7.25,2018
20190111165425,51700,Virginia,Newport News city,13.47,5.8,7.25,2019
20200921191553,51700,Virginia,Newport News city,13.58,6.0,7.25,2020
20210110031845,51700,Virginia,Newport News city,13.58,6.0,7.25,2021
20220121195546,51700,Virginia,Newport News city,16.33,6.13,7.25,2022
20130602090251,51710,Virginia,Norfolk city,10.43,5.21,7.25,2013
20140214224549,51710,Virginia,Norfolk city,10.43,5.21,7.25,2014
20150110231816,51710,Virginia,Norfolk city,10.43,5.21,7.25,2015
20160518034209,51710,Virginia,Norfolk city,12.76,5.0,7.25,2016
20170803142551,51710,Virginia,Norfolk city,13.34,5.0,7.25,2017
20180412044232,51710,Virginia,Norfolk city,13.47,5.0,7.25,2018
20190220023625,51710,Virginia,Norfolk city,13.51,5.84,7.25,2019
20200805083110,51710,Virginia,Norfolk city,13.58,6.0,7.25,2020
20210124030634,51710,Virginia,Norfolk city,13.58,6.0,7.25,2021
20220121204007,51710,Virginia,Norfolk city,16.33,6.13,7.25,2022
20130602082409,51720,Virginia,Norton city,8.25,5.21,7.25,2013
20140215102142,51720,Virginia,Norton city,8.25,5.21,7.25,2014
20150907032110,51720,Virginia,Norton city,10.02,5.0,7.25,2015
20160831190050,51720,Virginia,Norton city,10.12,5.0,7.25,2016
20170803142556,51720,Virginia,Norton city,10.56,5.0,7.25,2017
20180412044237,51720,Virginia,Norton city,10.52,5.0,7.25,2018
20200921111016,51720,Virginia,Norton city,10.68,6.0,7.25,2020
20210227074013,51720,Virginia,Norton city,12.98,6.13,7.25,2021
20130602084148,51730,Virginia,Petersburg city,10.39,5.21,7.25,2013
20140214154926,51730,Virginia,Petersburg city,10.39,5.21,7.25,2014
20150907033905,51730,Virginia,Petersburg city,11.95,5.0,7.25,2015
20160827110908,51730,Virginia,Petersburg city,11.93,5.0,7.25,2016
20170802003559,51730,Virginia,Petersburg city,12.34,5.0,7.25,2017
20180412045621,51730,Virginia,Petersburg city,12.79,5.0,7.25,2018
20200805080159,51730,Virginia,Petersburg city,13.39,6.0,7.25,2020
20210124022351,51730,Virginia,Petersburg city,13.39,6.0,7.25,2021
20130602092305,51735,Virginia,Poquoson city,10.43,5.21,7.25,2013
20140209200325,51735,Virginia,Poquoson city,10.43,5.21,7.25,2014
20150907033910,51735,Virginia,Poquoson city,12.76,5.0,7.25,2015
20160825200547,51735,Virginia,Poquoson city,12.57,5.0,7.25,2016
20170802003605,51735,Virginia,Poquoson city,13.34,5.0,7.25,2017
20180412045626,51735,Virginia,Poquoson city,13.47,5.0,7.25,2018
20200919004400,51735,Virginia,Poquoson city,13.58,6.0,7.25,2020
20210305204249,51735,Virginia,Poquoson city,16.33,6.13,7.25,2021
20130602084150,51740,Virginia,Portsmouth city,10.43,5.21,7.25,2013
20140227141950,51740,Virginia,Portsmouth city,10.43,5.21,7.25,2014
20150907032115,51740,Virginia,Portsmouth city,12.76,5.0,7.25,2015
20160827122739,51740,Virginia,Portsmouth city,12.57,5.0,7.25,2016
20170823020358,51740,Virginia,Portsmouth city,13.34,5.0,7.25,2017
20180412044242,51740,Virginia,Portsmouth city,13.47,5.0,7.25,2018
20190112212318,51740,Virginia,Portsmouth city,13.47,5.8,7.25,2019
20200805083252,51740,Virginia,Portsmouth city,13.58,6.0,7.25,2020
20210119002334,51740,Virginia,Portsmouth city,13.58,6.0,7.25,2021
20220121023448,51740,Virginia,Portsmouth city,16.33,6.13,7.25,2022
20130602082403,51750,Virginia,Radford city,8.84,5.21,7.25,2013
20140215164435,51750,Virginia,Radford city,8.84,5.21,7.25,2014
20150713031347,51750,Virginia,Radford city,10.13,5.0,7.25,2015
20160131011256,51750,Virginia,Radford city,10.13,5.0,7.25,2016
20170802012508,51750,Virginia,Radford city,10.8,5.0,7.25,2017
20180412045631,51750,Virginia,Radford city,11.69,5.0,7.25,2018
20190315221842,51750,Virginia,Radford city,11.94,5.84,7.25,2019
20200921111045,51750,Virginia,Radford city,12.09,6.0,7.25,2020
20210227074044,51750,Virginia,Radford city,15.22,6.13,7.25,2021
20220127062548,51750,Virginia,Radford city,15.22,6.13,7.25,2022
20130602090239,51760,Virginia,Richmond city,10.39,5.21,7.25,2013
20140207131421,51760,Virginia,Richmond city,10.39,5.21,7.25,2014
20150301190647,51760,Virginia,Richmond city,10.39,5.21,7.25,2015
20160131042456,51760,Virginia,Richmond city,11.95,5.0,7.25,2016
20170507145801,51760,Virginia,Richmond city,12.34,5.0,7.25,2017
20180121142704,51760,Virginia,Richmond city,12.34,5.0,7.25,2018
20190220031931,51760,Virginia,Richmond city,13.23,5.84,7.25,2019
20200921095717,51760,Virginia,Richmond city,13.39,6.0,7.25,2020
20210115201544,51760,Virginia,Richmond city,13.39,6.0,7.25,2021
20220127052401,51760,Virginia,Richmond city,15.95,6.13,7.25,2022
20130602084352,51770,Virginia,Roanoke city,8.49,5.21,7.25,2013
20140210151712,51770,Virginia,Roanoke city,8.49,5.21,7.25,2014
20150713031352,51770,Virginia,Roanoke city,10.02,5.0,7.25,2015
20160129215303,51770,Virginia,Roanoke city,10.02,5.0,7.25,2016
20170427163415,51770,Virginia,Roanoke city,10.71,5.0,7.25,2017
20180412045636,51770,Virginia,Roanoke city,11.09,5.0,7.25,2018
20190302092346,51770,Virginia,Roanoke city,11.15,5.84,7.25,2019
20200805083421,51770,Virginia,Roanoke city,11.01,6.0,7.25,2020
20210110031849,51770,Virginia,Roanoke city,11.01,6.0,7.25,2021
20130602081342,51775,Virginia,Salem city,8.49,5.21,7.25,2013
20150713031357,51775,Virginia,Salem city,10.02,5.0,7.25,2015
20160831152852,51775,Virginia,Salem city,10.04,5.0,7.25,2016
20170803023215,51775,Virginia,Salem city,10.71,5.0,7.25,2017
20180412044248,51775,Virginia,Salem city,11.09,5.0,7.25,2018
20200805081209,51775,Virginia,Salem city,11.01,6.0,7.25,2020
20210124023806,51775,Virginia,Salem city,11.01,6.0,7.25,2021
20130602094151,51790,Virginia,Staunton city,8.41,5.21,7.25,2013
20150907032120,51790,Virginia,Staunton city,9.78,5.0,7.25,2015
20160826194629,51790,Virginia,Staunton city,10.08,5.0,7.25,2016
20170802003610,51790,Virginia,Staunton city,10.73,5.0,7.25,2017
20180412045641,51790,Virginia,Staunton city,11.44,5.0,7.25,2018
20190209132435,51790,Virginia,Staunton city,11.86,5.84,7.25,2019
20200921192601,51790,Virginia,Staunton city,11.86,6.0,7.25,2020
20210227065212,51790,Virginia,Staunton city,14.38,6.13,7.25,2021
20130602085704,51800,Virginia,Suffolk city,10.43,5.21,7.25,2013
20141115075929,51800,Virginia,Suffolk city,10.43,5.21,7.25,2014
20150906200312,51800,Virginia,Suffolk city,12.76,5.0,7.25,2015
20160319153605,51800,Virginia,Suffolk city,12.76,5.0,7.25,2016
20170803014047,51800,Virginia,Suffolk city,13.34,5.0,7.25,2017
20180412045646,51800,Virginia,Suffolk city,13.47,5.0,7.25,2018
20200926202352,51800,Virginia,Suffolk city,13.58,6.0,7.25,2020
20210118221757,51800,Virginia,Suffolk city,13.58,6.0,7.25,2021
20220121193255,51800,Virginia,Suffolk city,16.33,6.13,7.25,2022
20130602091648,51810,Virginia,Virginia Beach city,10.43,5.21,7.25,2013
20141109165731,51810,Virginia,Virginia Beach city,10.43,5.21,7.25,2014
20150910082908,51810,Virginia,Virginia Beach city,12.76,5.0,7.25,2015
20160130103727,51810,Virginia,Virginia Beach city,12.76,5.0,7.25,2016
20170310040012,51810,Virginia,Virginia Beach city,12.57,5.0,7.25,2017
20180114052704,51810,Virginia,Virginia Beach city,13.34,5.0,7.25,2018
20190128212033,51810,Virginia,Virginia Beach city,13.51,5.84,7.25,2019
20200805081123,51810,Virginia,Virginia Beach city,13.58,6.0,7.25,2020
20210119001358,51810,Virginia,Virginia Beach city,13.58,6.0,7.25,2021
20130602081855,51820,Virginia,Waynesboro city,8.41,5.21,7.25,2013
20150907033915,51820,Virginia,Waynesboro city,9.78,5.0,7.25,2015
20160825170901,51820,Virginia,Waynesboro city,10.08,5.0,7.25,2016
20170803011212,51820,Virginia,Waynesboro city,10.73,5.0,7.25,2017
20180412045651,51820,Virginia,Waynesboro city,11.44,5.0,7.25,2018
20200805083810,51820,Virginia,Waynesboro city,11.86,6.0,7.25,2020
20210119002909,51820,Virginia,Waynesboro city,11.86,6.0,7.25,2021
20130602082821,51830,Virginia,Williamsburg city,10.43,5.21,7.25,2013
20150309025316,51830,Virginia,Williamsburg city,10.43,5.21,7.25,2015
20160831202851,51830,Virginia,Williamsburg city,12.57,5.0,7.25,2016
20171218051735,51830,Virginia,Williamsburg city,13.34,5.0,7.25,2017
20180412045656,51830,Virginia,Williamsburg city,13.47,5.0,7.25,2018
20190201024055,51830,Virginia,Williamsburg city,13.51,5.84,7.25,2019
20200805070223,51830,Virginia,Williamsburg city,13.58,6.0,7.25,2020
20210121042726,51830,Virginia,Williamsburg city,13.58,6.0,7.25,2021
20130602082812,51840,Virginia,Winchester city,8.85,5.21,7.25,2013
20150907104018,51840,Virginia,Winchester city,10.49,5.0,7.25,2015
20160826210915,51840,Virginia,Winchester city,10.52,5.0,7.25,2016
20170530053540,51840,Virginia,Winchester city,11.65,5.0,7.25,2017
20180109035735,51840,Virginia,Winchester city,11.65,5.0,7.25,2018
20190103232448,51840,Virginia,Winchester city,12.42,5.8,7.25,2019
20200805081323,51840,Virginia,Winchester city,12.27,6.0,7.25,2020
20210124024057,51840,Virginia,Winchester city,12.27,6.0,7.25,2021
20130529025239,53001,Washington,Adams County,7.14,5.21,8.55,2013
20150614010321,53001,Washington,Adams County,8.9,5.0,9.32,2015
20160726172121,53001,Washington,Adams County,9.01,5.0,9.47,2016
20170701193256,53001,Washington,Adams County,9.24,5.0,9.47,2017
20180312210422,53001,Washington,Adams County,9.59,5.0,11.5,2018
20190127130830,53001,Washington,Adams County,9.93,5.84,11.5,2019
20200805071359,53001,Washington,Adams County,10.82,6.0,12.0,2020
20210123194110,53001,Washington,Adams County,10.82,6.0,12.0,2021
20220127224808,53001,Washington,Adams County,12.95,6.13,13.5,2022
20130529082028,53003,Washington,Asotin County,7.68,5.21,8.55,2013
20150614010326,53003,Washington,Asotin County,8.82,5.0,9.32,2015
20160726180940,53003,Washington,Asotin County,9.05,5.0,9.47,2016
20170701193301,53003,Washington,Asotin County,9.43,5.0,9.47,2017
20180312210427,53003,Washington,Asotin County,9.77,5.0,11.5,2018
20201025134739,53003,Washington,Asotin County,10.19,6.0,12.0,2020
20210124060203,53003,Washington,Asotin County,10.19,6.0,12.0,2021
20220127230044,53003,Washington,Asotin County,12.46,6.13,13.5,2022
20130529044154,53005,Washington,Benton County,7.85,5.21,8.55,2013
20141012034255,53005,Washington,Benton County,7.85,5.21,8.55,2014
20150614010331,53005,Washington,Benton County,9.55,5.0,9.32,2015
20160203053842,53005,Washington,Benton County,9.55,5.0,9.32,2016
20170701193306,53005,Washington,Benton County,10.01,5.0,9.47,2017
20180125060148,53005,Washington,Benton County,10.01,5.0,9.47,2018
20200805080103,53005,Washington,Benton County,10.95,6.0,12.0,2020
20210121051042,53005,Washington,Benton County,10.95,6.0,12.0,2021
20220127231211,53005,Washington,Benton County,13.49,6.13,13.5,2022
20130529020648,53007,Washington,Chelan County,7.98,5.21,8.55,2013
20150614010336,53007,Washington,Chelan County,9.33,5.0,9.32,2015
20160726225434,53007,Washington,Chelan County,9.23,5.0,9.47,2016
20170712063907,53007,Washington,Chelan County,9.89,5.0,9.47,2017
20180312205914,53007,Washington,Chelan County,10.25,5.0,11.5,2018
20190607041043,53007,Washington,Chelan County,11.14,5.84,11.5,2019
20201025142004,53007,Washington,Chelan County,11.17,6.0,12.0,2020
20210124062930,53007,Washington,Chelan County,11.17,6.0,12.0,2021
20220127232416,53007,Washington,Chelan County,13.42,6.13,13.5,2022
20130529033144,53009,Washington,Clallam County,7.91,5.21,8.55,2013
20150518102304,53009,Washington,Clallam County,9.18,5.0,9.19,2015
20160113064440,53009,Washington,Clallam County,9.17,5.0,9.32,2016
20171026234854,53009,Washington,Clallam County,9.61,5.0,9.47,2017
20180312205919,53009,Washington,Clallam County,10.57,5.0,11.5,2018
20190208104531,53009,Washington,Clallam County,10.68,5.84,11.5,2019
20201027042034,53009,Washington,Clallam County,10.98,6.0,12.0,2020
20210121053019,53009,Washington,Clallam County,10.98,6.0,12.0,2021
20220127233319,53009,Washington,Clallam County,13.21,6.13,13.5,2022
20130529015350,53011,Washington,Clark County,8.62,5.21,8.55,2013
20140217220841,53011,Washington,Clark County,8.62,5.21,8.55,2014
20150531003824,53011,Washington,Clark County,10.52,5.0,9.32,2015
20160114094105,53011,Washington,Clark County,10.52,5.0,9.32,2016
20170219215622,53011,Washington,Clark County,10.73,5.0,9.47,2017
20180126051536,53011,Washington,Clark County,12.23,5.0,9.47,2018
20190108215640,53011,Washington,Clark County,12.91,5.8,11.5,2019
20201027041813,53011,Washington,Clark County,14.22,6.0,12.0,2020
20210123205139,53011,Washington,Clark County,14.22,6.0,12.0,2021
20220127232928,53011,Washington,Clark County,16.65,6.13,13.5,2022
20130529060253,53013,Washington,Columbia County,7.23,5.21,8.55,2013
20150614010341,53013,Washington,Columbia County,8.9,5.0,9.32,2015
20160726145226,53013,Washington,Columbia County,9.06,5.0,9.47,2016
20170701205224,53013,Washington,Columbia County,10.02,5.0,9.47,2017
20180312205924,53013,Washington,Columbia County,9.88,5.0,11.5,2018
20190122150331,53013,Washington,Columbia County,9.88,5.8,11.5,2019
20201025143426,53013,Washington,Columbia County,10.75,6.0,12.0,2020
20210124064909,53013,Washington,Columbia County,10.75,6.0,12.0,2021
20220127233743,53013,Washington,Columbia County,13.03,6.13,13.5,2022
20130529073631,53015,Washington,Cowlitz County,7.44,5.21,8.55,2013
20150614010346,53015,Washington,Cowlitz County,8.97,5.0,9.32,2015
20160728080325,53015,Washington,Cowlitz County,9.28,5.0,9.47,2016
20170719125151,53015,Washington,Cowlitz County,9.58,5.0,9.47,2017
20180312205929,53015,Washington,Cowlitz County,9.94,5.0,11.5,2018
20200805083208,53015,Washington,Cowlitz County,10.73,6.0,12.0,2020
20210121054213,53015,Washington,Cowlitz County,10.73,6.0,12.0,2021
20220127235011,53015,Washington,Cowlitz County,12.95,6.13,13.5,2022
20130529042702,53017,Washington,Douglas County,7.98,5.21,8.55,2013
20150614010351,53017,Washington,Douglas County,9.33,5.0,9.32,2015
20160726231043,53017,Washington,Douglas County,9.23,5.0,9.47,2016
20170701193311,53017,Washington,Douglas County,9.89,5.0,9.47,2017
20180312210433,53017,Washington,Douglas County,10.25,5.0,11.5,2018
20190123044018,53017,Washington,Douglas County,10.25,5.8,11.5,2019
20200813202559,53017,Washington,Douglas County,11.17,6.0,12.0,2020
20210118075903,53017,Washington,Douglas County,11.17,6.0,12.0,2021
20220128000237,53017,Washington,Douglas County,13.42,6.13,13.5,2022
20130529010613,53019,Washington,Ferry County,7.14,5.21,8.55,2013
20150614011309,53019,Washington,Ferry County,9.2,5.0,9.32,2015
20160727141051,53019,Washington,Ferry County,9.32,5.0,9.47,2016
20170703165722,53019,Washington,Ferry County,10.02,5.0,9.47,2017
20180312205934,53019,Washington,Ferry County,9.79,5.0,11.5,2018
20190122032020,53019,Washington,Ferry County,9.79,5.8,11.5,2019
20200805084002,53019,Washington,Ferry County,10.15,6.0,12.0,2020
20210121055745,53019,Washington,Ferry County,10.15,6.0,12.0,2021
20220128001450,53019,Washington,Ferry County,12.24,6.13,13.5,2022
20130529081423,53021,Washington,Franklin County,7.85,5.21,8.55,2013
20150614011314,53021,Washington,Franklin County,9.55,5.0,9.32,2015
20160727120736,53021,Washington,Franklin County,9.97,5.0,9.47,2016
20170719125156,53021,Washington,Franklin County,10.01,5.0,9.47,2017
20180309080108,53021,Washington,Franklin County,10.4,5.0,11.5,2018
20200813203045,53021,Washington,Franklin County,10.95,6.0,12.0,2020
20210118080324,53021,Washington,Franklin County,10.95,6.0,12.0,2021
20220128001122,53021,Washington,Franklin County,13.49,6.13,13.5,2022
20130529031525,53023,Washington,Garfield County,7.23,5.21,8.55,2013
20150614011319,53023,Washington,Garfield County,8.9,5.0,9.32,2015
20160726231048,53023,Washington,Garfield County,9.01,5.0,9.47,2016
20170701205229,53023,Washington,Garfield County,9.24,5.0,9.47,2017
20180312205939,53023,Washington,Garfield County,9.58,5.0,11.5,2018
20190118151223,53023,Washington,Garfield County,9.58,5.8,11.5,2019
20200813204545,53023,Washington,Garfield County,9.75,6.0,12.0,2020
20210118082610,53023,Washington,Garfield County,9.75,6.0,12.0,2021
20220128002120,53023,Washington,Garfield County,11.86,6.13,13.5,2022
20130529023053,53025,Washington,Grant County,7.19,5.21,8.55,2013
20150614011324,53025,Washington,Grant County,9.24,5.0,9.32,2015
20160726172125,53025,Washington,Grant County,9.42,5.0,9.47,2016
20180312205944,53025,Washington,Grant County,10.11,5.0,11.5,2018
20190122023140,53025,Washington,Grant County,10.11,5.8,11.5,2019
20200813205822,53025,Washington,Grant County,10.17,6.0,12.0,2020
20210118083945,53025,Washington,Grant County,10.17,6.0,12.0,2021
20220128003214,53025,Washington,Grant County,12.38,6.13,13.5,2022
20130529041230,53027,Washington,Grays Harbor County,7.24,5.21,8.55,2013
20150612014410,53027,Washington,Grays Harbor County,9.17,5.0,9.32,2015
20160601030350,53027,Washington,Grays Harbor County,9.17,5.0,9.32,2016
20170701193316,53027,Washington,Grays Harbor County,10.02,5.0,9.47,2017
20180312205949,53027,Washington,Grays Harbor County,10.04,5.0,11.5,2018
20190128064137,53027,Washington,Grays Harbor County,10.22,5.84,11.5,2019
20201027024950,53027,Washington,Grays Harbor County,10.25,6.0,12.0,2020
20210121041246,53027,Washington,Grays Harbor County,10.25,6.0,12.0,2021
20220127224355,53027,Washington,Grays Harbor County,12.4,6.13,13.5,2022
20130529085443,53029,Washington,Island County,9.71,5.21,8.55,2013
20150614011329,53029,Washington,Island County,9.87,5.0,9.32,2015
20160726235432,53029,Washington,Island County,10.02,5.0,9.47,2016
20170701203514,53029,Washington,Island County,10.91,5.0,9.47,2017
20180116071732,53029,Washington,Island County,10.91,5.0,9.47,2018
20190112225423,53029,Washington,Island County,11.36,5.8,11.5,2019
20200805074318,53029,Washington,Island County,12.51,6.0,12.0,2020
20210123200051,53029,Washington,Island County,12.51,6.0,12.0,2021
20220127225711,53029,Washington,Island County,14.69,6.13,13.5,2022
20130529070019,53031,Washington,Jefferson County,8.0,5.21,8.55,2013
20150614011334,53031,Washington,Jefferson County,9.69,5.0,9.32,2015
20160714235844,53031,Washington,Jefferson County,9.8,5.0,9.47,2016
20170701193321,53031,Washington,Jefferson County,10.44,5.0,9.47,2017
20180312205954,53031,Washington,Jefferson County,10.71,5.0,11.5,2018
20190118153334,53031,Washington,Jefferson County,10.71,5.8,11.5,2019
20200805072556,53031,Washington,Jefferson County,11.1,6.0,12.0,2020
20210123194841,53031,Washington,Jefferson County,11.1,6.0,12.0,2021
20220127225112,53031,Washington,Jefferson County,13.31,6.13,13.5,2022
20130224065746,53033,Washington,King County,9.64,5.21,8.55,2013
20140207113535,53033,Washington,King County,9.64,5.21,8.55,2014
20150307073240,53033,Washington,King County,9.64,5.21,8.55,2015
20160115081026,53033,Washington,King County,11.19,5.0,9.32,2016
20170525015440,53033,Washington,King County,13.3,5.0,9.47,2017
20180101113034,53033,Washington,King County,13.3,5.0,9.47,2018
20190111133636,53033,Washington,King County,13.88,5.8,11.5,2019
20200212035932,53033,Washington,King County,15.92,5.84,11.5,2020
20210121121051,53033,Washington,King County,16.09,6.0,12.0,2021
20220130235722,53033,Washington,King County,19.57,6.13,13.5,2022
20130529040427,53035,Washington,Kitsap County,8.77,5.21,8.55,2013
20150303175818,53035,Washington,Kitsap County,8.77,5.21,8.55,2015
20160227205638,53035,Washington,Kitsap County,9.87,5.0,9.32,2016
20170302200345,53035,Washington,Kitsap County,10.24,5.0,9.47,2017
20180124015948,53035,Washington,Kitsap County,10.53,5.0,9.47,2018
20190123154254,53035,Washington,Kitsap County,11.02,5.8,11.5,2019
20200805080251,53035,Washington,Kitsap County,11.87,6.0,12.0,2020
20210121051359,53035,Washington,Kitsap County,11.87,6.0,12.0,2021
20220127231612,53035,Washington,Kitsap County,14.32,6.13,13.5,2022
20130529075436,53037,Washington,Kittitas County,7.6,5.21,8.55,2013
20150614011339,53037,Washington,Kittitas County,9.65,5.0,9.32,2015
20160726190518,53037,Washington,Kittitas County,9.85,5.0,9.47,2016
20170701205234,53037,Washington,Kittitas County,10.63,5.0,9.47,2017
20180116083417,53037,Washington,Kittitas County,10.63,5.0,9.47,2018
20201027041703,53037,Washington,Kittitas County,10.79,6.0,12.0,2020
20210123204744,53037,Washington,Kittitas County,10.79,6.0,12.0,2021
20220127232638,53037,Washington,Kittitas County,13.07,6.13,13.5,2022
20130529064709,53039,Washington,Klickitat County,8.14,5.21,8.55,2013
20150614011344,53039,Washington,Klickitat County,9.0,5.0,9.32,2015
20160726235437,53039,Washington,Klickitat County,9.17,5.0,9.47,2016
20170701205239,53039,Washington,Klickitat County,10.84,5.0,9.47,2017
20180312210443,53039,Washington,Klickitat County,11.05,5.0,11.5,2018
20190131123427,53039,Washington,Klickitat County,10.99,5.84,11.5,2019
20201025143149,53039,Washington,Klickitat County,11.21,6.0,12.0,2020
20210124064507,53039,Washington,Klickitat County,11.21,6.0,12.0,2021
20220127233508,53039,Washington,Klickitat County,13.4,6.13,13.5,2022
20130529063652,53041,Washington,Lewis County,7.48,5.21,8.55,2013
20150614015816,53041,Washington,Lewis County,9.22,5.0,9.32,2015
20160727141056,53041,Washington,Lewis County,9.27,5.0,9.47,2016
20170704190543,53041,Washington,Lewis County,10.14,5.0,9.47,2017
20180312210447,53041,Washington,Lewis County,10.02,5.0,11.5,2018
20201025142737,53041,Washington,Lewis County,10.62,6.0,12.0,2020
20210124063724,53041,Washington,Lewis County,10.62,6.0,12.0,2021
20220127233039,53041,Washington,Lewis County,12.85,6.13,13.5,2022
20130529012508,53043,Washington,Lincoln County,7.14,5.21,8.55,2013
20150614015822,53043,Washington,Lincoln County,8.95,5.0,9.32,2015
20160726190523,53043,Washington,Lincoln County,9.01,5.0,9.47,2016
20170325193453,53043,Washington,Lincoln County,9.24,5.0,9.47,2017
20180405005155,53043,Washington,Lincoln County,9.58,5.0,11.5,2018
20200805082517,53043,Washington,Lincoln County,9.75,6.0,12.0,2020
20210123210113,53043,Washington,Lincoln County,9.75,6.0,12.0,2021
20220127233913,53043,Washington,Lincoln County,11.83,6.13,13.5,2022
20130529034719,53045,Washington,Mason County,7.9,5.21,8.55,2013
20150614021856,53045,Washington,Mason County,9.39,5.0,9.32,2015
20160728113448,53045,Washington,Mason County,9.68,5.0,9.47,2016
20170703162055,53045,Washington,Mason County,10.31,5.0,9.47,2017
20180401195459,53045,Washington,Mason County,10.68,5.0,11.5,2018
20201027042813,53045,Washington,Mason County,11.02,6.0,12.0,2020
20210123211834,53045,Washington,Mason County,11.02,6.0,12.0,2021
20220127235154,53045,Washington,Mason County,13.23,6.13,13.5,2022
20130529075617,53047,Washington,Okanogan County,7.49,5.21,8.55,2013
20150614021901,53047,Washington,Okanogan County,9.18,5.0,9.32,2015
20160727131858,53047,Washington,Okanogan County,9.41,5.0,9.47,2016
20170703165726,53047,Washington,Okanogan County,9.53,5.0,9.47,2017
20180312210453,53047,Washington,Okanogan County,10.06,5.0,11.5,2018
